ID,NPostedQuestionsByUser,AvgAnswerTime,Num_of_images,Num_code_Snippets,Body_Length,Title_Length,End_Question_mark,Begin_Question_word,IS_Weekend,TagFrequency,numofPopulartags_25Threshold,numofPopulartags_50Threshold,numofPopulartags_100Threshold,ActiveSubscribers_10Threshold,ActiveSubscribers_20Threshold,ActiveSubscribers_30Threshold,PercentActiveSubscribers_10Threshold,PercentActiveSubscribers_20Threshold,PercentActiveSubscribers_30Threshold,Subscribers,ResponsiveSubscribers,PercentResponsiveSubscribers,UserReputation,FirstAnswerTime,Class
26134956,7,156,0,5,948,34,0,0,0,7655,3,3,3,152,66,40,0.009,0.004,0.002,10826,4893,0.422,419,5,1
26135031,5,5,0,4,672,33,0,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,749,8,1
26136762,1,4,0,1,208,77,0,0,0,23289,2,2,2,448,182,99,0.013,0.005,0.003,29652,12655,0.409,1,3,1
26136864,0,17,0,2,817,65,0,0,0,4419,5,5,3,85,34,17,0.003,0.001,0.001,5139,1704,0.384,0,9,1
26135076,0,17,0,2,3055,25,0,0,0,4135,1,1,1,57,27,15,0.013,0.006,0.003,4498,1663,0.37,1,26,1
26137307,0,17,0,3,578,71,0,0,0,12564,4,4,4,267,101,52,0.008,0.003,0.001,19876,11028,0.488,683,3,1
26137480,1,248,0,4,3626,45,1,0,0,5846,4,3,3,110,51,31,0.009,0.005,0.002,8032,3613,0.343,138,274,2
26137935,3,15,0,2,1149,38,0,0,0,4738,4,4,4,77,35,21,0.008,0.003,0.002,6133,2159,0.358,99,17,1
26138975,0,17,0,5,1009,66,1,0,0,7699,3,3,3,160,62,32,0.01,0.005,0.002,12237,6439,0.413,105,3,1
26138022,11,133,0,2,962,46,0,0,0,3893,1,1,1,73,28,18,0.005,0.002,0.001,4782,1900,0.586,1641,14,1
26138069,0,17,0,3,1203,75,0,0,0,12215,2,2,2,276,126,78,0.015,0.007,0.004,18658,9686,0.509,0,22,1
26146574,1,81,0,0,1112,43,0,0,0,753,1,1,1,11,4,2,0.005,0.002,0.001,817,191,0.165,131,1440,3
26146581,1,6,0,2,641,49,1,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,885,3,1
26144400,1,77,0,1,600,49,0,0,0,14346,3,3,3,283,118,66,0.011,0.004,0.002,18503,7935,0.405,366,90,2
26144525,0,17,0,1,7863,59,0,0,0,4035,2,2,2,69,27,17,0.016,0.006,0.004,4545,1401,0.307,0,1440,3
26135515,0,17,0,0,326,31,0,0,0,23,0,0,0,0,0,0,0,0,0,22,3,0.136,1,562,3
26135531,0,17,0,0,764,53,0,0,0,11014,4,3,3,201,81,43,0.005,0.002,0.001,12654,4915,0.252,0,164,2
26134895,4,59,0,1,1529,84,0,0,0,16966,3,3,3,366,139,74,0.013,0.005,0.003,26258,14494,0.499,1004,7,1
26134929,3,16,0,0,427,45,1,0,0,16955,3,3,3,352,145,86,0.008,0.003,0.002,23774,10954,0.407,15,8,1
26134946,0,17,0,1,620,55,0,0,0,21719,4,4,3,464,173,96,0.008,0.003,0.002,30236,15597,0.383,1,416,3
26134977,0,17,1,2,1614,42,1,0,0,19458,3,3,3,380,141,83,0.01,0.004,0.002,26215,13611,0.487,0,35,2
26134995,0,17,0,1,1381,36,0,0,0,991,3,2,2,11,4,2,0.003,0.001,0.001,1219,560,0.31,101,886,3
26135014,0,17,0,4,1294,95,1,0,0,20820,4,4,4,453,174,96,0.011,0.005,0.003,30265,15856,0.52,436,6,1
26135029,1,9,0,2,917,42,0,0,0,913,4,4,4,6,3,2,0.003,0.001,0.001,1260,519,0.453,318,10,1
26145252,0,17,0,5,2159,96,0,0,0,5561,4,4,3,102,45,27,0.006,0.002,0.001,7404,3157,0.178,22,167,2
26145288,14,125,0,2,1300,44,0,0,0,25868,2,2,2,566,210,114,0.014,0.005,0.003,39163,21485,0.549,260,8,1
26146663,5,355,0,1,585,39,0,0,0,7713,5,5,5,141,51,27,0.009,0.003,0.001,9161,3054,0.294,36,15,1
26146722,0,17,1,1,9203,36,0,0,0,20637,2,2,2,420,176,99,0.014,0.006,0.003,26662,11434,0.394,1,5,1
26146749,1,1354,1,2,1988,28,0,0,0,3373,2,2,2,34,8,5,0.007,0.002,0.001,4045,1477,0.379,44,87,2
26146956,0,17,0,1,801,63,0,0,0,8282,4,4,4,169,64,34,0.012,0.005,0.003,9912,3385,0.279,361,1244,3
26145811,0,17,0,3,1430,74,0,0,0,10003,4,4,4,195,82,46,0.004,0.002,0.001,12947,5523,0.345,0,1440,3
26145872,59,160,1,1,776,47,0,0,0,15104,3,2,2,349,133,70,0.01,0.004,0.002,24441,13821,0.441,362,11,1
26143547,2,732,0,1,456,26,0,0,0,14238,3,3,2,280,114,64,0.014,0.003,0.002,18368,7846,0.318,24,9,1
26145352,2,741,0,3,971,45,0,0,0,13964,3,3,2,257,103,63,0.009,0.003,0.002,19181,9282,0.506,6,1,1
26145454,0,17,0,6,1346,32,0,0,0,11666,1,1,1,219,85,54,0.015,0.006,0.004,14320,5683,0.397,7345,4,1
26145579,0,17,0,0,179,74,0,0,0,1718,2,2,2,31,11,7,0.006,0.002,0.001,2135,707,0.204,0,5,1
26145597,0,17,0,3,371,47,0,0,0,40068,1,1,1,870,337,195,0.016,0.006,0.004,53694,27519,0.513,0,7,1
26145602,1,495,1,0,496,52,0,0,0,165,3,3,3,0,0,0,0.003,0,0,156,18,0.099,13,1391,3
26145679,15,17,0,2,638,41,0,0,0,2351,2,2,2,47,17,11,0.01,0.004,0.002,3062,1076,0.407,2068,13,1
26135064,7,13,0,4,1758,30,0,0,0,10885,3,3,3,224,85,46,0.012,0.004,0.002,13084,4498,0.382,354,6,1
26143615,28,148,0,3,2980,40,0,0,0,15032,3,3,3,287,116,65,0.011,0.004,0.002,19281,8135,0.37,283,7,1
26143633,3,36,0,2,945,50,0,0,0,6436,2,2,2,116,45,28,0.012,0.005,0.003,7889,3110,0.383,270,7,1
26145371,1,1440,0,0,744,72,0,0,0,14284,3,3,3,293,112,61,0.005,0.002,0.001,19302,9494,0.32,154,1440,3
26145412,57,123,0,4,814,54,0,0,0,63,3,3,0,1,0,0,0.014,0.005,0.002,68,8,0.194,783,97,2
26145419,2,5,0,6,474,32,0,0,0,16653,1,1,1,386,174,108,0.016,0.007,0.004,24372,11667,0.479,38,2,1
26145480,0,17,0,3,1312,46,0,0,0,193,1,1,1,4,1,0,0.008,0.003,0.001,248,56,0.114,0,110,2
26135096,0,17,0,1,343,28,0,0,0,16500,1,1,1,266,86,54,0.012,0.004,0.002,22641,12387,0.547,0,13,1
26135111,0,17,0,1,341,48,0,0,0,21228,2,2,2,401,162,86,0.009,0.003,0.002,24555,9591,0.371,89,12,1
26135130,0,17,0,5,1071,30,0,0,0,11214,3,3,3,216,79,42,0.014,0.005,0.003,14943,6176,0.42,1,6,1
26136900,10,14,0,3,453,36,0,0,0,1859,2,2,2,8,6,4,0.005,0.003,0.003,1891,874,0.466,246,52,2
26137686,1,1440,0,0,855,32,0,0,0,8767,3,3,3,193,86,46,0.013,0.007,0.004,13343,6796,0.372,6,37,2
26135712,1,3,0,4,624,76,1,0,0,645,1,1,1,1,0,0,0.001,0,0,618,125,0.102,720,544,3
26135731,1,43,0,1,2180,43,1,0,0,9185,4,4,4,176,65,34,0.011,0.004,0.002,11439,3782,0.311,18,211,2
26139662,4,209,0,0,183,25,1,0,0,191,1,1,1,4,1,0,0.005,0.002,0.001,267,65,0.248,10,14,1
26139762,1,5,0,3,866,30,0,0,0,9933,4,4,3,210,87,52,0.007,0.002,0.001,13934,6473,0.497,23,117,2
26139764,3,482,0,11,1028,39,0,0,0,1106,4,3,2,7,0,0,0.002,0,0,1278,373,0.238,34,652,3
26140422,0,17,0,0,761,83,0,0,0,10741,4,4,3,226,88,50,0.01,0.005,0.002,14090,6999,0.244,0,16,1
26139402,5,8,0,2,655,35,0,0,0,18519,2,2,2,388,164,92,0.008,0.003,0.002,24179,10553,0.328,11,8,1
26140273,1,9,0,0,217,64,1,0,0,12098,4,4,4,224,91,49,0.007,0.003,0.001,15490,6631,0.426,3,14,1
26140307,1,17,0,1,1502,41,0,0,0,9638,2,2,2,222,86,44,0.007,0.003,0.001,15710,8664,0.357,64,42,2
26140314,0,17,0,4,418,40,0,0,0,458,3,3,2,9,3,1,0.006,0.002,0.001,743,312,0.32,61,195,2
26138493,0,17,0,6,6906,32,0,0,0,17971,3,3,3,348,143,85,0.007,0.002,0.001,25078,11367,0.426,0,50,2
26140789,12,229,0,0,900,93,0,0,0,101,2,1,1,1,1,1,0.021,0.021,0.007,92,11,0.099,2080,93,2
26144033,0,17,0,1,563,87,0,0,0,711,4,4,4,23,11,7,0.013,0.006,0.004,1450,685,0.457,0,5,1
26144190,0,17,0,6,648,22,0,1,0,47012,1,1,1,1016,424,253,0.015,0.006,0.004,66093,30699,0.464,0,6,1
26144274,10,197,0,12,1456,65,0,0,0,8493,3,2,1,169,74,45,0.005,0.002,0.001,11674,5163,0.377,2066,7,1
26144290,6,253,0,4,1252,53,0,0,0,4507,3,3,3,79,30,19,0.01,0.004,0.002,5545,2201,0.404,18405,9,1
26144184,13,33,0,3,1682,34,1,0,0,20285,2,2,2,366,129,74,0.009,0.003,0.002,28615,15152,0.5,299,13,1
26143105,0,17,0,2,1132,35,0,0,0,10603,5,5,5,222,83,43,0.008,0.003,0.001,16768,9267,0.457,0,8,1
26143123,1,5,0,0,702,72,1,0,0,286,3,3,2,2,0,0,0.005,0,0,377,126,0.299,8,1440,3
26143416,7,416,0,2,437,58,1,0,0,10737,3,3,3,228,88,51,0.01,0.004,0.002,14326,7186,0.359,2683,6,1
26143546,0,17,0,5,581,38,1,0,0,13573,3,3,3,291,112,65,0.009,0.003,0.001,18079,9196,0.292,1,16,1
26143566,0,17,0,0,4310,39,0,0,0,457,3,2,1,3,1,0,0.003,0.001,0.001,375,59,0.159,16,1440,3
26138561,0,17,0,0,305,21,0,0,0,44443,2,2,2,909,374,213,0.016,0.007,0.004,57256,24819,0.428,0,6,1
26138586,0,17,0,1,1026,67,0,0,0,26221,2,2,2,520,215,128,0.01,0.004,0.002,36398,16462,0.398,0,5,1
26138659,2,10,0,1,6058,30,0,0,0,28284,2,2,2,568,211,124,0.014,0.005,0.003,38167,19953,0.53,20,10,1
26144660,0,17,2,1,912,42,0,0,0,12539,4,4,4,272,104,56,0.01,0.004,0.003,20012,10990,0.464,0,6,1
26144365,0,17,0,1,1386,52,0,0,0,23586,2,2,2,508,212,126,0.008,0.003,0.002,33175,15411,0.473,0,4,1
26137202,0,17,0,1,2184,54,0,0,0,15941,3,3,3,339,141,84,0.005,0.002,0.001,22442,10394,0.455,168,6,1
26137302,1,10,0,1,270,62,1,1,0,5035,2,2,2,87,40,24,0.007,0.003,0.002,6121,1996,0.289,20,109,2
26137303,0,17,0,1,1541,28,0,0,0,12271,4,4,4,221,92,55,0.009,0.004,0.002,16695,7571,0.335,0,39,2
26137033,3,29,0,3,3652,44,0,0,0,7460,5,5,5,141,52,28,0.01,0.003,0.002,8840,2977,0.294,15,217,2
26137570,0,17,0,2,1076,17,0,0,0,5,0,0,0,0,0,0,0,0,0,7,2,0.378,6,42,2
26143900,4,8,0,0,234,38,0,0,0,1415,3,3,3,26,10,6,0.009,0.004,0.002,1693,527,0.196,513,144,2
26135369,3,483,0,5,1672,58,0,0,0,363,4,3,3,1,0,0,0.002,0.001,0,319,87,0.286,76,1440,3
26136051,1,118,0,4,1404,79,1,0,0,13819,4,4,4,264,108,64,0.007,0.002,0.001,18974,8432,0.333,1159,401,3
26138310,12,418,2,3,1732,38,0,0,0,22636,2,2,2,523,199,105,0.014,0.005,0.003,36638,20727,0.564,47,3,1
26138367,0,17,0,0,220,49,0,0,0,2101,3,3,3,21,4,2,0.004,0.001,0,2550,895,0.291,92,172,2
26138392,3,1093,0,0,279,77,0,0,0,72,1,1,0,1,0,0,0.017,0,0,60,6,0.1,1,1440,3
26136335,0,17,0,3,3122,56,1,0,0,16429,3,3,3,349,145,86,0.013,0.006,0.003,22922,10555,0.355,523,13,1
26136353,2,9,0,1,2585,42,1,0,0,7621,4,3,3,143,62,36,0.008,0.003,0.001,10124,4266,0.324,383,94,2
26136119,1,1440,0,8,1845,55,0,0,0,1231,2,2,2,17,7,3,0.009,0.003,0.001,1335,300,0.176,9712,1440,3
26135458,13,20,0,3,1304,71,0,0,0,28824,3,3,2,619,231,128,0.01,0.004,0.002,40176,20744,0.421,335,5,1
26136363,0,17,0,2,1334,43,1,0,0,16835,4,4,4,351,134,75,0.011,0.004,0.002,22529,10792,0.428,18928,12,1
26137199,1,12,0,0,389,42,1,0,0,12391,3,3,3,262,109,65,0.007,0.003,0.002,17381,8066,0.396,8,1440,3
26137231,0,17,0,2,1252,39,0,0,0,43190,2,2,2,929,347,193,0.015,0.006,0.003,60227,31108,0.522,1,25,1
26137356,1,1440,0,2,1259,63,1,0,0,4294,3,3,2,96,43,27,0.004,0.002,0.001,6236,2964,0.473,4,5,1
26137374,0,17,0,1,1689,33,0,0,0,338,2,2,2,5,1,0,0.009,0.001,0,343,43,0.171,0,146,2
26137390,1,1440,0,0,900,64,0,0,0,20255,4,4,4,437,174,99,0.007,0.003,0.002,28015,13477,0.315,6,30,1
26137556,0,17,0,1,726,61,0,0,0,10454,4,4,4,210,88,49,0.007,0.003,0.002,13485,5762,0.354,0,41,2
26138758,0,17,0,2,1733,41,0,0,0,53820,1,1,1,1169,448,245,0.016,0.006,0.003,73481,36564,0.498,30,8,1
26136013,1,18,0,1,858,31,0,0,0,15138,3,3,3,349,133,70,0.01,0.004,0.002,24518,13865,0.546,3,11,1
26136047,1,100,0,1,1754,57,0,0,0,6603,5,4,4,134,51,27,0.007,0.003,0.001,7920,2715,0.298,1255,25,1
26134841,0,17,0,1,948,35,0,0,0,20038,1,1,1,435,168,97,0.008,0.003,0.002,26854,13764,0.613,1,6,1
26136645,7,229,0,2,884,16,0,0,0,13808,3,2,2,291,112,65,0.006,0.002,0.001,18512,9433,0.415,56,51,2
26136763,0,17,0,2,488,48,0,0,0,5986,1,1,1,128,56,34,0.011,0.005,0.003,11627,7049,0.606,0,6,1
26135407,0,17,0,2,2548,61,0,0,0,13584,2,2,2,290,112,65,0.006,0.002,0.001,18338,9401,0.51,0,41,2
26164284,3,18,0,2,1700,67,1,0,0,4445,3,3,2,93,43,26,0.006,0.002,0.001,6701,3538,0.294,1047,14,1
26164333,1,1440,0,0,846,24,0,0,0,659,4,4,2,0,0,0,0.003,0.003,0.001,583,153,0.301,54,56,2
26164336,0,17,0,1,1261,43,0,0,0,6870,3,3,3,141,65,39,0.01,0.005,0.003,10187,5249,0.481,6,139,2
26164350,0,17,0,5,1945,36,0,0,0,1501,2,2,1,21,8,4,0.004,0.002,0.001,1748,608,0.347,2755,13,1
26165020,1,5,0,1,534,41,1,0,0,47012,1,1,1,1016,424,253,0.015,0.006,0.004,66093,30699,0.464,2,3,1
26165021,2,6,0,9,1101,48,0,0,0,2838,3,3,3,50,19,12,0.016,0.005,0.003,3251,1008,0.316,1220,13,1
26165069,2,41,1,0,283,56,0,0,0,1720,2,2,2,31,11,7,0.006,0.002,0.001,2139,708,0.232,1225,795,3
26165071,1,11,0,4,716,31,0,0,0,12451,2,2,2,259,109,61,0.006,0.002,0.001,16233,7069,0.311,243,167,2
26165101,0,17,0,1,618,29,0,0,0,20166,2,2,2,435,169,98,0.01,0.005,0.003,27006,13791,0.357,3251,1440,3
26165103,18,48,0,1,3064,25,0,0,0,206,1,1,1,7,3,2,0.008,0.003,0.002,469,227,0.508,335,19,1
26164684,1,36,0,3,3588,28,0,0,0,4,0,0,0,0,0,0,0,0,0,6,1,0.128,10,122,2
26137500,2,739,0,0,1390,46,0,0,0,6780,3,3,3,133,57,35,0.01,0.003,0.002,9166,3916,0.189,689,552,3
26137539,2,145,0,2,4889,29,0,0,0,10288,5,5,5,211,88,52,0.009,0.004,0.002,14330,6483,0.364,929,13,1
26135099,0,17,0,4,1749,42,0,0,0,4442,1,1,1,92,34,22,0.016,0.006,0.004,5593,1901,0.34,58,15,1
26135101,0,17,0,2,1295,88,0,0,0,43190,2,2,2,929,347,193,0.015,0.006,0.003,60227,31108,0.522,0,2,1
26138006,0,17,0,1,900,79,0,0,0,684,2,2,2,7,3,1,0.011,0.005,0.003,783,141,0.171,141,26,1
26138042,3,11,0,7,4603,30,0,0,0,16230,3,3,3,340,142,84,0.006,0.003,0.001,22902,10714,0.504,56,10,1
26139855,0,17,1,0,192,50,1,0,0,586,1,1,1,10,3,3,0.007,0.002,0.002,717,171,0.12,1,1440,3
26140458,0,17,0,2,2539,31,0,0,0,19567,2,2,2,362,128,72,0.01,0.003,0.002,27416,14689,0.51,42,1,1
26139218,0,17,0,1,939,38,0,0,0,11970,2,2,2,255,106,63,0.005,0.002,0.001,16765,7733,0.26,1,283,2
26139245,2,37,0,6,2818,61,0,0,0,16509,4,4,4,347,133,74,0.009,0.003,0.002,22117,10606,0.358,346,23,1
26139254,0,17,0,0,1981,101,0,0,0,11277,3,3,3,225,85,46,0.012,0.004,0.002,13445,4560,0.3,5305,70,2
26139270,12,245,0,6,3305,69,1,0,0,30780,4,4,4,662,253,140,0.012,0.005,0.002,43318,22564,0.518,196,5,1
26139336,0,17,0,2,647,32,0,0,0,23289,2,2,2,448,182,99,0.013,0.005,0.003,29652,12655,0.409,1,8,1
26140874,0,17,0,1,1086,43,0,0,0,23590,2,2,2,508,212,126,0.008,0.003,0.002,33167,15405,0.463,1,2,1
26161545,8,309,1,0,279,37,0,0,0,10668,5,5,5,208,86,51,0.004,0.001,0.001,14757,6618,0.265,638,11,1
26161561,7,331,0,6,927,43,0,0,0,6793,3,3,3,130,60,38,0.008,0.003,0.002,10036,5133,0.436,2793,132,2
26161578,0,17,0,3,1128,22,0,0,0,356,1,1,1,3,0,0,0.008,0,0,365,73,0.2,0,23,1
26165270,0,17,0,4,994,43,1,0,0,10100,5,5,4,208,87,52,0.005,0.002,0.001,14119,6474,0.453,16,8,1
26165403,0,17,0,0,318,36,0,0,0,708,4,3,3,3,0,0,0.003,0.001,0,817,196,0.204,143,0,1
26165421,0,17,0,3,297,58,1,0,0,5855,2,1,1,109,42,27,0.008,0.003,0.002,7185,2855,0.463,153,9,1
26165469,4,155,0,14,3762,35,0,0,0,940,2,1,1,11,4,2,0.003,0.001,0.001,1172,553,0.352,2368,182,2
26137941,4,61,0,2,1779,69,0,0,0,3914,4,4,4,45,16,7,0.007,0.003,0.001,4453,1728,0.413,32,1423,3
26138250,0,17,0,1,1330,31,0,0,0,860,4,4,4,7,2,1,0.003,0.001,0,1540,904,0.558,0,9,1
26138259,0,17,0,4,1192,34,1,0,0,3152,3,3,3,47,28,17,0.008,0.004,0.002,3801,1365,0.327,0,43,2
26137625,0,17,0,0,786,34,0,0,0,1138,1,1,1,1,0,0,0.001,0,0,901,147,0.163,1315,19,1
26137664,0,17,0,8,5697,116,0,0,0,4007,5,5,5,69,29,17,0.009,0.003,0.002,5065,1757,0.353,1,17,1
26138058,0,17,0,1,677,58,0,0,0,20373,2,2,2,436,169,97,0.009,0.004,0.002,27505,14101,0.516,17,11,1
26138067,4,65,0,1,492,31,0,0,0,32561,1,1,1,689,247,141,0.015,0.005,0.003,46974,25653,0.546,394,8,1
26139429,0,17,0,3,1696,64,0,0,0,2135,5,5,4,22,8,5,0.008,0.003,0.002,2263,559,0.291,40,180,2
26139538,0,17,0,0,514,25,0,0,0,8643,3,3,2,169,74,45,0.01,0.003,0.001,11783,5180,0.267,25,190,2
26139586,3,16,0,6,971,31,0,0,0,1886,1,1,1,33,16,8,0.011,0.005,0.003,3081,1764,0.573,405,48,2
26139613,38,222,0,1,983,115,1,0,0,808,2,2,2,11,3,1,0.012,0.002,0.001,779,102,0.119,1098,443,3
26139622,23,147,0,5,2265,33,0,0,0,2871,4,4,4,56,26,18,0.013,0.007,0.005,4563,1925,0.435,641,194,2
26139745,0,17,0,8,6595,75,0,0,0,10193,5,4,4,212,88,52,0.008,0.003,0.002,14052,6351,0.276,5,9,1
26137771,6,17,0,10,1715,93,0,0,0,1897,3,3,3,14,3,2,0.007,0.001,0.001,2087,564,0.271,2736,36,2
26137804,0,17,0,1,577,65,0,0,0,14039,5,5,5,285,109,61,0.01,0.003,0.002,18861,8961,0.433,29,6,1
26137818,3,315,0,2,866,52,0,0,0,1783,4,4,4,4,2,1,0.002,0.001,0.001,1751,490,0.286,571,83,2
26137653,1,19,0,2,3063,54,1,0,0,12602,5,5,5,249,94,51,0.007,0.003,0.001,17199,8427,0.424,1,56,2
26139389,2,14,0,2,706,34,0,0,0,29903,2,2,2,648,252,139,0.013,0.005,0.003,42554,21806,0.552,10,7,1
26147644,3,10,0,2,706,82,1,0,0,34526,3,3,3,735,293,167,0.013,0.005,0.003,47335,22553,0.375,3995,743,3
26144793,0,17,0,2,655,39,0,0,0,9011,3,3,3,173,75,46,0.007,0.003,0.002,12607,5672,0.497,0,35,2
26144968,1,25,0,0,234,20,0,0,0,669,3,3,2,0,0,0,0,0,0,755,174,0.154,24,1440,3
26145129,23,245,0,2,789,51,0,0,0,7407,2,2,2,155,65,36,0.003,0.001,0.001,9677,4222,0.177,4648,5,1
26148171,4,12,0,1,633,25,0,0,0,19103,2,2,2,391,165,92,0.011,0.005,0.002,24669,10640,0.31,237,17,1
26148271,11,300,1,1,479,62,1,0,0,9051,4,4,4,172,71,40,0.006,0.002,0.001,11880,5019,0.282,858,19,1
26148278,2,13,0,4,1723,28,0,0,0,1337,4,4,4,16,7,3,0.008,0.002,0.001,1462,536,0.356,6,21,1
26148312,0,17,0,3,1209,43,0,0,0,8399,3,3,3,178,68,39,0.005,0.002,0.001,11239,5695,0.281,359,5,1
26145505,0,17,0,7,3853,40,0,0,0,236,3,3,3,2,1,0,0.002,0.001,0.001,347,89,0.161,141,55,2
26145528,0,17,0,4,1362,45,0,0,0,4850,2,2,2,86,29,17,0.01,0.005,0.003,8869,4926,0.505,1,12,1
26145546,0,17,0,2,887,40,0,0,0,17367,2,2,2,349,124,71,0.009,0.003,0.002,24970,13355,0.451,0,3,1
26145580,0,17,0,1,1502,26,0,0,0,327,1,1,1,8,1,1,0.018,0.002,0.002,454,134,0.295,0,41,2
26145585,3,398,0,17,1393,33,0,0,0,5592,5,5,4,111,48,31,0.012,0.004,0.003,7661,3333,0.389,913,185,2
26145589,0,17,0,0,185,84,1,0,0,67,1,1,0,1,0,0,0.014,0,0,72,7,0.097,0,618,3
26145605,2,5,0,4,10060,48,0,0,0,13504,2,2,2,290,112,65,0.006,0.002,0.001,18034,9200,0.271,37,2,1
26145639,1,7,0,0,1331,65,1,0,0,16653,1,1,1,386,174,108,0.016,0.007,0.004,24372,11667,0.479,124,8,1
26145662,1,1320,0,6,2864,123,0,0,0,12274,3,3,3,255,106,63,0.006,0.002,0.001,17007,7788,0.226,33,255,2
26143683,0,17,0,0,573,31,0,0,0,272,1,1,1,0,0,0,0.001,0,0,236,60,0.275,1,226,2
26143783,15,56,0,3,675,86,1,0,0,14540,4,4,4,286,106,62,0.008,0.003,0.002,19728,10303,0.508,607,1,1
26143858,0,17,0,2,1882,41,0,0,0,28284,2,2,2,568,211,124,0.014,0.005,0.003,38167,19953,0.53,0,21,1
26144937,19,224,0,3,2440,33,0,0,0,521,2,2,2,9,2,0,0.016,0.002,0.001,529,68,0.113,1765,58,2
26144951,0,17,0,1,590,41,0,0,0,10636,3,3,3,244,100,60,0.014,0.005,0.003,17402,8982,0.525,1,10,1
26145117,0,17,0,1,920,69,0,0,0,27103,2,2,2,573,250,145,0.015,0.007,0.004,37215,17537,0.486,15,5,1
26138255,0,17,0,0,289,58,0,0,0,8,0,0,0,0,0,0,0,0,0,10,2,0.2,67,503,3
26138489,3,77,0,1,442,60,0,0,0,6781,4,4,4,135,51,27,0.01,0.004,0.002,8043,2733,0.261,164,12,1
26143959,0,17,0,1,2175,35,0,0,0,24048,2,2,2,508,212,126,0.008,0.003,0.002,34085,16014,0.552,0,15,1
26141176,7,229,2,2,8807,68,1,0,0,11825,4,4,4,224,91,49,0.007,0.003,0.001,15057,6423,0.379,10,1112,3
26141335,6,6,0,5,533,32,1,0,0,20102,2,2,2,437,168,97,0.016,0.003,0.002,26967,13847,0.621,4,9,1
26144586,58,13,1,3,1220,68,1,1,0,3475,1,1,1,41,11,5,0.009,0.002,0.001,4758,2007,0.422,3518,3,1
26144650,7,104,0,1,953,38,0,0,0,1107,5,4,4,12,5,3,0.007,0.003,0.002,1281,380,0.25,122,508,3
26143573,0,17,0,1,187,60,0,0,0,2577,5,5,5,58,24,13,0.006,0.003,0.001,4958,2711,0.585,0,2,1
26143689,0,17,0,3,755,55,1,0,0,7941,4,4,4,179,80,48,0.014,0.006,0.003,12839,6884,0.522,1,95,2
26143700,0,17,0,0,316,34,0,0,0,19567,2,2,2,362,128,72,0.01,0.003,0.002,27416,14689,0.51,433,19,1
26143780,25,291,0,4,716,57,1,0,0,21209,3,3,3,424,162,89,0.012,0.005,0.003,27910,13023,0.322,6550,13,1
26144366,0,17,0,8,647,27,0,0,0,6630,1,1,1,132,60,36,0.014,0.006,0.004,9454,3531,0.373,33,16,1
26140132,0,17,0,9,1276,21,0,0,0,3188,3,3,3,52,25,14,0.012,0.006,0.003,4598,1759,0.389,1,15,1
26138148,1,10,0,4,5400,71,0,0,0,14608,3,2,2,272,109,58,0.008,0.003,0.001,16901,6652,0.437,18,7,1
26141444,0,17,0,4,513,59,0,0,0,23289,2,2,2,448,182,99,0.013,0.005,0.003,29652,12655,0.409,10,75,2
26141526,0,17,0,2,883,40,0,0,0,10814,3,3,3,210,86,49,0.018,0.003,0.002,14139,5991,0.287,80,33,2
26141576,1,12,0,4,676,53,0,0,0,13509,3,2,2,290,112,65,0.006,0.003,0.002,18166,9318,0.581,11,2,1
26139954,0,17,0,0,713,48,0,0,0,88,3,1,1,0,0,0,0,0,0,104,28,0.231,775,122,2
26139972,2,13,0,1,1071,48,0,0,0,1591,4,4,3,6,1,0,0.001,0,0,1792,701,0.256,51,4,1
26140063,0,17,0,0,2103,82,0,0,0,1624,1,1,1,26,10,6,0.005,0.002,0.001,1839,573,0.104,0,155,2
26140088,5,75,0,2,4009,45,0,0,0,162,2,2,1,5,3,1,0.021,0.007,0.004,254,61,0.244,185,1310,3
26138677,1,12,0,1,963,49,0,0,0,11908,2,2,2,217,86,44,0.01,0.004,0.002,14539,4515,0.26,3,7,1
26138720,1,7,0,5,2194,52,0,0,0,1489,4,2,2,16,3,2,0.005,0.003,0.003,1748,618,0.19,506,1440,3
26140288,1,49,0,2,13855,53,0,0,0,13639,3,3,2,291,113,65,0.008,0.004,0.002,18119,9206,0.288,15,241,2
26140349,0,17,0,1,444,34,0,0,0,9551,5,5,5,200,79,45,0.007,0.003,0.001,13531,7121,0.461,16,9,1
26140372,0,17,0,1,1138,50,0,0,0,51,1,1,0,0,0,0,0,0,0,57,10,0.175,0,309,3
26140382,0,17,0,0,858,43,0,0,0,2860,5,5,5,46,18,11,0.009,0.002,0.001,3948,1748,0.358,23,45,2
26144407,0,17,0,1,1093,68,0,0,0,13922,2,2,2,285,119,68,0.01,0.004,0.002,17910,7601,0.424,1,7,1
26136064,0,17,0,2,2206,41,0,0,0,1715,2,2,2,40,21,16,0.008,0.005,0.003,3144,1427,0.631,0,6,1
26135380,3,509,0,1,810,34,0,0,0,22178,4,4,4,464,173,96,0.008,0.003,0.002,30709,15755,0.432,6,49,2
26135513,0,17,0,0,221,130,0,0,0,774,2,2,2,5,2,2,0.006,0.003,0.002,867,128,0.148,1,518,3
